,MODEL,BLEU-1,BLEU-2,BLEU-3,BLEU-4,ROUGE_R,ROUGE_P,ROUGE_F,WER,CER,BLEU-1 w/tf,BLEU-2 w/tf,BLEU-3 w/tf,BLEU-4 w/tf,ROUGE_R w/tf,ROUGE_P w/tf,ROUGE_F w/tf,WER w/tf,CER w/tf
0,BrainTranslator-noise_EEG,0.11841110910582804,0.033640176341712284,0.014092251736384004,0.0067890174927360426,0.11393438092687679,0.1517460633550444,0.1223586352339065,1.0088455032421766,0.8074400949549316,0.4162860898185162,0.24702948831141294,0.14436552981876133,0.08451230349309544,0.2956351492703538,0.3582663839370738,0.3229727269994155,0.7475683676346208,0.589225905773683
0,PegasusTranslator-noise_EEG,0.09060238935867149,0.025713946694189655,0.010044111850220501,0.0036127491540861286,0.0,0.0,0.0,0.983723546368558,0.8130356786924456,0.41889888409803466,0.23903276237313692,0.13268159698645865,0.07091559278607247,0.30878665466878846,0.3552010874157381,0.329263122226419,0.7466779160514659,0.5940859899869855
0,T5Translator-noise_EEG,0.13219578783151323,0.0293957714572277,0.006442799285387046,0.0020320088332004506,0.0,0.0,0.0,1.3401085452804087,1.001478992392063,0.3717644994296745,0.21074189456757875,0.11761524849502278,0.06489755747818478,0.21864586289755653,0.3078990178299001,0.2538645308963027,0.8564790181263524,0.8625779428990618
