,MODEL,BLEU-1,BLEU-2,BLEU-3,BLEU-4,ROUGE_R,ROUGE_P,ROUGE_F,WER,CER,BLEU-1 w/tf,BLEU-2 w/tf,BLEU-3 w/tf,BLEU-4 w/tf,ROUGE_R w/tf,ROUGE_P w/tf,ROUGE_F w/tf,WER w/tf,CER w/tf
0,BrainTranslator,0.1369125329239554,0.029653358697187972,0.008238131732550294,0.003247435172234743,0.11976174575657902,0.1342883905170524,0.11865495061592018,1.0843096714909257,0.8581866515054896,0.39305284754359954,0.22093732242356032,0.12489188847810527,0.07272133049613659,0.2640877870979401,0.3140036255788662,0.28584561899440364,0.7808407994486561,0.6021420284733053
0,PegasusTranslator,0.08472759387021923,0.024752727714569385,0.008078911564192081,0.0025166190532342524,0.0,0.0,0.0,0.9969315319441264,0.8110778374321229,0.38181581017528493,0.210414481990719,0.1149847725828995,0.06085601400270502,0.267188546456542,0.30511577539831,0.2838191068005467,0.7857110144263797,0.6166259468318948
0,T5Translator,0.10577444424362915,0.019194143509045806,0.0045914442449249545,0.0012420624806014752,0.03553067794994208,0.028401732054601878,0.028717924804426895,1.316079703429101,1.0694236657493896,0.42155188190081133,0.23949566514490703,0.13758821409661276,0.07781806328908111,0.21105114489712903,0.25496393048356913,0.22964932947690914,0.8644114921223355,2.0947172590209684
