,MODEL,BLEU-1,BLEU-2,BLEU-3,BLEU-4,ROUGE_R,ROUGE_P,ROUGE_F,WER,CER,BLEU-1 w/tf,BLEU-2 w/tf,BLEU-3 w/tf,BLEU-4 w/tf,ROUGE_R w/tf,ROUGE_P w/tf,ROUGE_F w/tf,WER w/tf,CER w/tf
0,BrainTranslator-noise_EEG,0.14051945507239758,0.03117400705763242,0.009961068523961511,0.004076855145446285,0.11462733876061423,0.12365557145586388,0.11143743355303905,1.109579600275672,0.883386986485552,0.396726594521781,0.22151201894480751,0.12487492884426891,0.07115821395449365,0.26288038639451733,0.31000297366063834,0.28341544608377367,0.7808867447737192,0.6019806848652013
0,PegasusTranslator-noise_EEG,0.09120690471919243,0.027015539573558105,0.009107625098105445,0.002316779660506654,0.0,0.0,0.0,0.9873139455003435,0.8066739681542809,0.3910385263498693,0.21736578714002838,0.11968913866623257,0.06174037809191282,0.2742948779845125,0.31256568969663984,0.2911172728673101,0.7809022212044882,0.6124518446468097
0,T5Translator-noise_EEG,0.1665424549950843,0.05886396026694967,0.018024575218568713,0.005937797830113515,0.11365565799840079,0.12192778157521937,0.10468092060030953,1.2523632993512512,0.9396690050773225,0.35822940152401617,0.19190497522172373,0.10627750341213489,0.05850967717552844,0.18269408527499592,0.2576110953508388,0.21277410484397308,0.846339202965709,0.687810549978683
